,REGION,PROVINCE,COMMUNE,ANNEE,Sonagess_01mais-(t-0),Sonagess_02mais-(t-0),Sonagess_03mais-(t-0),Sonagess_04mais-(t-0),Sonagess_05mais-(t-0),Sonagess_06mais-(t-0),Sonagess_07mais-(t-0),Sonagess_08mais-(t-0),Sonagess_09mais-(t-0),Sonagess_10mais-(t-0),Sonagess_11mais-(t-0),Sonagess_12mais-(t-0),RcsiMoyProv
740,BOUCLE DU MOUHOUN,NAYALA,YE,2016,136.6922288547045,139.199378799651,137.667991642919,133.937225686536,155.7448654147984,157.6548102903925,153.4776812381485,151.7651901004155,146.5213118059506,148.9033393909956,159.5007999125675,152.0585365506408,1.8921808866117176
741,BOUCLE DU MOUHOUN,SOUROU,DI,2016,138.1595085216377,138.9062627679967,136.964071437867,136.0564030405993,160.8781619400485,160.6178919592097,156.6808519903022,153.0637635380795,147.9928408872229,153.3189033322403,163.3716743519234,160.5614889186103,0.012110338640950886
742,BOUCLE DU MOUHOUN,SOUROU,GOMBORO,2016,151.4385807037908,148.6874935526647,160.2851141254437,171.2304303716001,184.2594595276927,183.8883708744385,182.7819277726641,182.2714684094677,188.0616812430761,185.7108865325413,173.3381610450863,171.5427621876908,0.012110338640950886
743,BOUCLE DU MOUHOUN,SOUROU,KASSOUM,2016,138.5861787479744,138.9163697963494,138.403034900144,135.9733302075893,161.8035548834606,163.056251471431,159.218473172696,156.6582552773233,151.5847024857454,154.3843452770529,166.0880183524893,159.65037193967,0.012110338640950886
744,BOUCLE DU MOUHOUN,SOUROU,KIEMBARA,2016,151.492325716854,148.4590005974753,159.1930659444147,170.1566192999073,183.9072794352587,183.6595558142673,182.5885132478927,181.848809351216,187.1103762570281,184.4772362099134,172.8267859116807,171.2958173865107,0.012110338640950886
745,BOUCLE DU MOUHOUN,SOUROU,LANFIERA,2016,138.1320688867046,139.5972168548538,138.0825615235772,133.9706893374469,156.0959966302146,157.5423390276441,153.370787250552,150.4368955714516,143.9883485610747,147.643404109426,163.030221173314,154.2963784507662,0.012110338640950886
746,BOUCLE DU MOUHOUN,SOUROU,LANKOUE,2016,159.5619009642308,156.2335879214295,166.6768116820759,182.0165948979398,185.2387126463068,184.7027157650731,184.910190616285,184.0197676220324,188.8550007389778,186.0773274745652,173.2567372547748,167.2992362357117,0.012110338640950886
747,BOUCLE DU MOUHOUN,SOUROU,TOENI,2016,144.2009591184628,143.3017995954276,149.3611427502052,151.0273178688034,170.6512297421758,170.555486201051,167.5452923293709,165.1412085860446,164.0698514842839,167.1714890409177,173.3531143849258,166.4346343850952,0.012110338640950886
748,BOUCLE DU MOUHOUN,SOUROU,TOUGAN,2016,142.7715114324528,140.5504696572044,142.2221608693143,143.9373310861471,170.7862469009833,171.463015363892,168.560127874936,165.7178511634326,162.6711949282435,163.9053028618445,171.1056783974088,167.1196329396724,0.012110338640950886
749,CASCADES,COMOE,BANFORA,2016,113.797643682482,118.1163264313808,129.4339993325539,146.7820418164611,151.962385738582,147.5014856587023,140.0571972925692,135.2287743585585,135.2287743585585,129.6281011236623,114.9443396965967,112.9100916096598,1.9065625762381069
750,CASCADES,COMOE,BEREGADOUGOU,2016,111.3790559491007,116.908881097884,126.6015138538334,145.7736640703434,151.0479961865719,145.7495707975292,138.893729680078,134.3046549880638,134.3046549880638,128.9127791590311,114.7674545075453,110.7748298392804,1.9065625762381069
751,CASCADES,COMOE,MANGODARA,2016,107.4929585063247,114.2624019654442,122.6765085749257,140.8943646127322,147.1625777995307,140.2374929060394,135.2663387557786,128.8703927688374,128.8703927688374,122.7945404468187,108.5591099000937,104.100949309718,1.9065625762381069
752,CASCADES,COMOE,MOUSSODOUGOU,2016,106.9356078785649,114.5170913004406,121.5513999695665,143.1207745470126,148.7747540868241,141.8686301997419,136.3245143969618,131.6370460177388,131.6370460177388,126.3784373333961,112.9877650873257,106.0555625958631,1.9065625762381069
753,CASCADES,COMOE,NIANGOLOKO,2016,107.1114953241153,113.9036681121202,122.3789343554433,139.9588753377004,146.4427176003031,139.3186019541407,134.6640128390748,127.7837238914849,127.7837238914849,121.4979248258834,107.1198381751696,102.99155110348,1.9065625762381069
754,CASCADES,COMOE,OUO,2016,132.8414406349653,127.4241360472715,146.7966310705794,154.8131604205532,159.967669219184,159.3193998123382,157.4297833712636,155.8638454171582,155.8638454171582,146.6267770575603,133.8688084164697,132.3524149178349,1.9065625762381069
755,CASCADES,COMOE,SIDERADOUGOU,2016,122.1239269769759,125.6363648936995,133.4100881416069,152.2437810416382,159.1708454768837,156.4694938152019,151.183332650571,149.3196482873067,149.3196482873067,140.6323904953133,128.3399857438388,124.5549165536437,1.9065625762381069
756,CASCADES,COMOE,SOUBAKANIEDOUGOU,2016,104.7400890963333,112.0725186132219,120.1754113619093,135.9839518974631,143.3322463444181,135.1295112275442,131.9124500777416,123.2588666963921,123.2588666963921,116.2436796286593,101.5182554964215,97.92643717950348,1.9065625762381069
757,CASCADES,COMOE,TIEFORA,2016,111.2056632211614,116.6715976246588,126.5320404850174,145.0060061465759,150.4669123653001,145.0484980327792,138.4352323179825,133.3957435050671,133.3957435050671,127.8013208872172,113.49078364702,109.9298091015697,1.9065625762381069
758,CASCADES,LERABA,DAKORO,2016,102.555183849538,110.5463412030887,118.0025169635622,133.0642501071673,141.0169567242473,131.8844491350666,129.7778568813339,119.9897829070182,119.9897829070182,112.5348656283258,97.70708243575828,93.99862555346748,6.4158560311284045
759,CASCADES,LERABA,DOUNA,2016,97.2516803591913,106.5153291019709,113.0175334210391,124.4709622247092,134.2803120189527,122.7610888739353,123.7840282871113,110.2293827502397,110.2293827502397,101.235945141691,85.71823394576396,82.96573400746023,6.4158560311284045
760,CASCADES,LERABA,KANKALABA,2016,102.7223715383824,110.9523353842592,117.9124386190691,134.6219828481564,142.183357734901,133.2370232854469,130.6609381372858,121.8568891240735,121.8568891240735,114.8530051987982,100.4241479169191,95.6269252781967,6.4158560311284045
761,CASCADES,LERABA,LOUMANA,2016,102.7986528439407,110.9055973165424,118.0769558312418,134.2624561184325,141.9220728356614,132.9684182112319,130.4865462702132,121.4118122366298,121.4118122366298,114.2789316375514,99.71839193297441,95.3048677640282,6.4158560311284045
762,CASCADES,LERABA,NIANKORODOUGOU,2016,103.2321018854623,111.1565546876817,118.553945478369,134.6026396615004,142.204170913558,133.4143611246929,130.7810755713218,121.7706739388795,121.7706739388795,114.6502558873767,100.0399599655881,95.84622113666008,6.4158560311284045
763,CASCADES,LERABA,OUELENI,2016,104.0226564026275,112.0679415531023,119.0217928185356,137.3161739514019,144.270450095186,135.9599101814671,132.4472866040155,124.9616373496511,124.9616373496511,118.5186824934856,104.4311278231628,98.91635219917629,6.4158560311284045
764,CASCADES,LERABA,SINDOU,2016,100.2458377114697,108.9141465976751,115.7227900046595,129.8901643017286,138.5044899279346,128.3816606230225,127.4741702070724,116.4277560366428,116.4277560366428,108.4805076319881,93.5187151992293,89.75944715043738,6.4158560311284045
765,CASCADES,LERABA,WOLONKOTO,2016,103.7885543723022,111.5688713357479,119.0863949622565,135.4552470058125,142.8746523920542,134.3310353874077,131.3835190861881,122.735354207499,122.735354207499,115.7610280621187,101.2087541250975,96.9550372440533,6.4158560311284045
766,CENTRE EST,BOULGOU,BAGRE,2016,159.0212435926126,163.0076071981161,170.0,175.7443340438314,174.0341698710783,176.9036773528192,178.204490034388,179.3801292780472,177.0766570563037,155.8422346927477,146.8080648216694,142.3452492909379,0.706860230811504
767,CENTRE EST,BOULGOU,BANE,2016,144.6445498443057,148.1203627874185,158.0485477836712,164.1707921637483,166.214222750549,166.2839824917409,165.8723746324998,166.0526583087822,162.2971470689364,135.1487472043652,127.9587983456517,125.3082563835765,0.706860230811504
768,CENTRE EST,BOULGOU,BEGUEDO,2016,162.1011814682292,164.694450780134,171.4095041941196,176.4731697511845,175.4439743580935,178.1011814682292,180.7583885783649,183.9496574907255,181.8273289063127,159.0455641880718,152.8301024123372,148.3616629497035,0.706860230811504
769,CENTRE EST,BOULGOU,BISSIGA,2016,145.8705269551377,145.2194919688092,157.2595199308319,163.5929531337628,167.646190602535,167.6303591830016,170.2013382452849,164.4648037335316,161.1316701393935,139.8394633336567,135.3781803392875,134.0689436788459,0.706860230811504
770,CENTRE EST,BOULGOU,BITTOU,2016,145.6729775375949,150.0031074002965,158.4702241276665,164.9020453050964,167.0814212534872,168.0551068959142,167.7796840672321,167.5886193880725,164.4522617429323,138.3566147245358,130.5103055348818,127.2902189597474,0.706860230811504
771,CENTRE EST,BOULGOU,BOUSSOUMA,2016,159.9876007657807,164.4157535614573,170.0,175.0758022651824,173.7048528833593,177.5920047378899,180.1421532823294,180.8809522374209,178.6800544149206,157.7434574458837,149.0386045625245,143.3215042673168,0.706860230811504
772,CENTRE EST,BOULGOU,GARANGO,2016,168.2537131023674,167.6871854270388,177.0466239567096,181.9876024010527,180.543127747303,180.0616361960532,179.5801446448033,183.3331520775023,181.4071858725028,162.3907783632901,149.9091908276354,147.593665629873,0.706860230811504
773,CENTRE EST,BOULGOU,KOMTOEGA,2016,161.8902508314917,164.0631456252056,171.5927060164879,177.0366396254739,175.8871248335735,177.8902508314917,179.8933768294099,183.6114752515862,181.4822144635811,158.3568220578927,152.2478152737829,148.5834844830576,0.706860230811504
774,CENTRE EST,BOULGOU,NIAOGO,2016,162.4807097703523,165.744130119258,171.1346179413108,175.5961899681008,174.771167095188,178.4807097703523,182.1902524455166,184.5595188253553,182.4633507532711,160.2287023147432,153.8613890434875,148.107624757414,0.706860230811504
775,CENTRE EST,BOULGOU,TENKODOGO,2016,156.2284376298183,157.0104510565641,168.8774867051299,174.1555369807312,172.7675059638372,171.771071466619,170.9747960287459,173.0633837533477,169.27780482382,146.0496715871642,136.269878521531,134.4478492674599,0.706860230811504
776,CENTRE EST,BOULGOU,ZABRE,2016,158.5852142117562,164.668761686774,167.5851882263137,174.1692266274481,174.2518182356751,179.1686647075798,179.5013628064344,180.666268078027,180.0832695301563,159.9177503678102,145.9184542751819,140.8354687200325,0.706860230811504
777,CENTRE EST,BOULGOU,ZOAGA,2016,156.6761142652285,161.6224076532924,164.4608261042027,169.250714899057,170.7251056345661,175.5228903248957,176.3236248114613,179.0814983778022,177.7553854833866,154.8391110208328,138.3353939297361,133.1169251158334,0.706860230811504
778,CENTRE EST,BOULGOU,ZONSE,2016,159.6549791371264,163.3587552766481,167.892026329114,173.3240912716703,173.013933705596,176.8256835160037,176.0208009124832,175.7525731419169,174.0661144884795,151.6200868075179,136.8989641491027,133.3937888324596,0.706860230811504
779,CENTRE EST,KOULPELOGO,COMIN-YANGA,2016,140.8988778519336,141.9747798370813,151.2354296771636,155.4846095313743,161.8323381278807,161.4660574755837,163.4016254763074,158.0132844960529,154.9788745384386,134.783884778624,127.8109194517241,119.8720708678435,3.9750687854455613
780,CENTRE EST,KOULPELOGO,DOURTENGA,2016,131.7612545240363,133.8431708013795,145.307460112552,150.8610915460062,158.1646978012525,156.975518657001,157.9650237573127,154.0431868901816,149.1504497570899,118.7046848362583,114.9940430473419,112.7155217808088,3.9750687854455613
781,CENTRE EST,KOULPELOGO,LALGAYE,2016,135.6294373786306,137.2056675883595,148.8646519012484,154.5718528263606,160.6661635612512,159.6755315012977,160.7813326657912,157.038782470049,152.4531843202736,123.8913788093973,119.7727103033102,117.7338616311334,3.9750687854455613
782,CENTRE EST,KOULPELOGO,OUARGAYE,2016,127.6957166162152,131.2435891148414,141.9106789817448,146.6300447910744,154.5693330636794,152.8215347855793,152.7215718958423,150.5497074825084,145.2063497584712,112.0939274718219,107.4523217819149,103.129859239759,3.9750687854455613
783,CENTRE EST,KOULPELOGO,SANHA,2016,129.6210207441275,135.3377626509578,141.9320688119218,149.6825181938213,155.6274973980933,153.4122563241649,151.8616951115611,149.8031564120895,145.1692252756118,116.6299399103758,113.3898246964635,111.7434564899938,3.9750687854455613
784,CENTRE EST,KOULPELOGO,SOUDOUGUI,2016,129.5781935785881,134.7095070099919,140.3190002209458,147.3681084828754,152.895396524355,148.5953201180812,146.2577941683413,144.2879376292655,139.5690492345338,116.0620841970271,112.5864187918862,108.0431603823551,3.9750687854455613
785,CENTRE EST,KOULPELOGO,YARGATENGA,2016,138.2610546358063,142.2961787433815,151.8399921940282,157.7834644765942,162.2045870322073,162.1032396331976,161.8761525894499,160.9550600907543,156.8420046558862,127.3312427371217,121.0466518019285,118.0232357302117,3.9750687854455613
786,CENTRE EST,KOULPELOGO,YONDE,2016,127.5890081904325,131.9613760400522,140.0982828778332,145.6820041155583,153.0302643414448,150.1370989123392,149.0955037533672,146.7521463310717,141.7182331001566,112.9703118822298,108.7702893116514,103.7651944335023,3.9750687854455613
787,CENTRE EST,KOURITENGA,ANDEMTENGA,2016,170.2048107521113,169.1358547687861,177.0142413425391,181.2958866732423,183.4989737788943,185.0037760886705,185.4855954484981,182.1024041871424,180.8926279162922,169.8667318898159,157.2720430889773,150.6915980085043,
788,CENTRE EST,KOURITENGA,BASKOURE,2016,172.0740828657737,169.1612873420106,177.1625964860664,181.4018546329046,183.9864257360774,185.5166602904461,187.727873925729,181.8777526384692,181.1639056301223,173.2322690963084,159.497366626936,154.2436382324651,
789,CENTRE EST,KOURITENGA,DIALGAYE,2016,166.2079482085723,166.6824892349275,176.3220319313168,180.6566392410644,179.5672959214808,179.4916375710304,178.1224268182316,180.0741384060474,177.399992266607,159.382485368231,146.3540058392626,141.7482845454877,
790,CENTRE EST,KOURITENGA,GOUNGHIN,2016,165.4658802383863,160.773637072279,170.7141255881067,176.7958039915048,181.0040880751273,183.249420004509,188.57351691695,177.0781837666456,176.6546141039344,170.7675135124141,162.9005272497298,160.0571792802473,
791,CENTRE EST,KOURITENGA,KANDO,2016,167.2121313981325,171.0673624991194,175.9044312075398,180.3953500112565,181.4456952626792,185.7743551072494,185.3128219009778,185.3093523071337,182.7776593403317,165.7732099623796,163.0464028451419,158.3410623535531,
792,CENTRE EST,KOURITENGA,KOUPELA,2016,185.3229659537633,182.3337295803665,187.4896105379864,188.7782932414189,189.412800904462,189.8628564817961,189.8850057556735,189.0438967330438,188.6454914956064,182.3165440995516,157.62374403644,150.6557269989905,
793,CENTRE EST,KOURITENGA,POUYTENGA,2016,160.0050859724003,164.1344866862529,172.722458612533,178.3569736775206,180.1276880713069,181.8984024650931,178.3569736775206,180.4903564403893,177.8342848497099,157.0516291111078,152.0442785344698,142.6702823419656,
794,CENTRE EST,KOURITENGA,TENSOBENTENGA,2016,168.9848562389388,165.9939523297026,175.6756244791823,180.232619680548,180.8386737112868,181.3291468846752,183.5503510369165,179.4828350484719,177.9832657843196,166.7738746267007,153.0982501475183,150.3667901857417,
795,CENTRE EST,KOURITENGA,YARGO,2016,173.6953345534309,171.1064564527157,178.6642347498146,182.4744533927247,184.7010165103793,186.0667384150178,187.6395006708212,182.9793340843471,182.2220130469135,173.9650338933172,158.8154412183699,153.0667496779738,
796,CENTRE NORD,BAM,BOURZANGA,2016,156.3074924210115,158.6316051638664,162.5130720438364,171.0832516689391,181.7510944953465,184.8277210447508,182.4036379385537,184.2879734528736,185.1713527557436,180.4906844413485,174.8053334422629,171.5159406781864,6.361638027226066
797,CENTRE NORD,BAM,GUIBARE,2016,163.7812435919339,161.6614760494368,161.2181707231209,164.6598319578955,177.3525716301636,182.4723391726607,179.9216698919069,184.3271787691001,184.0896405778459,175.938454781355,174.021717164072,171.9521496587568,6.361638027226066
798,CENTRE NORD,BAM,KONGOUSSI,2016,155.2920909120263,155.0185985723774,156.6066665005301,157.6037676241371,178.1326312484141,182.9577114371259,178.6054504555128,181.8134739521416,182.4073396330804,173.1756476079511,172.3824550595625,169.2266220690062,6.361638027226066
799,CENTRE NORD,BAM,NASSERE,2016,163.7284808152637,160.0517236647203,160.5200956271771,162.6778194760932,180.8658530152737,185.9923651654462,182.7774074683558,185.318955308623,183.2470020734332,172.9661133680648,173.0568438831531,170.8803427543386,6.361638027226066
800,CENTRE NORD,BAM,ROLLO,2016,151.269185590285,154.6561951560364,159.0655446574637,165.4273924573988,177.3833383114142,180.9745979157808,177.155401656547,179.9742291283898,181.6565639434274,177.3611102251529,171.27016348347,168.4750226278792,6.361638027226066
801,CENTRE NORD,BAM,ROUKO,2016,161.5832480763289,159.8781381242809,159.7860292139642,162.5526534619004,178.327748099238,183.0328580512861,180.1160407500598,183.9362222672543,183.7497410097633,174.6620314372746,173.5224446743564,170.969663676569,6.361638027226066
802,CENTRE NORD,BAM,SABCE,2016,162.057239680895,158.9645788446763,159.5881445228417,161.8291839159884,180.9186031024129,185.4243403897511,182.1161087012187,184.3908495600806,182.3257982263929,171.6381915524562,171.7633328804289,169.4622034929972,6.361638027226066
803,CENTRE NORD,BAM,TIKARE,2016,149.8126148802126,150.8768355346966,155.5759396822264,160.5979872305959,176.4374359504354,179.5682495834315,175.3502268617714,177.5682495834314,180.1331859570242,172.7656971260419,167.0828731308102,164.9324252045751,6.361638027226066
804,CENTRE NORD,BAM,ZIMTENGA,2016,164.5754465609364,162.0488241028823,162.7803591935033,166.8116206530136,183.8698433683395,188.9122115528809,186.5977570100617,188.9375864649129,188.4176499186642,179.4472156504575,178.9587705571836,175.3886535577336,6.361638027226066
805,CENTRE NORD,NAMENTENGA,BOALA,2016,189.1627838823333,189.4457028458434,190.0021547363996,181.6665679207068,184.3562579323072,196.6989684711094,199.9551294242922,193.4962159616264,190.8848744443362,182.8179186071315,178.9262166775652,177.2439871657569,5.751275002712772
806,CENTRE NORD,NAMENTENGA,BOULSA,2016,178.5160399316261,184.7325733315793,182.0839097724642,181.65131129293,182.6514283730231,193.5615206523709,196.5162740918122,185.9121546126975,181.521569559442,177.4287799447889,175.2546112113934,171.9056883441374,5.751275002712772
807,CENTRE NORD,NAMENTENGA,BOUROUM,2016,205.8942807658028,196.9503580541186,197.8690401633349,188.6069542314302,189.037608528522,196.4828045713476,198.1789307216812,198.1737074809041,197.8355268989928,188.1790989718011,182.794075481471,182.0906363957405,5.751275002712772
808,CENTRE NORD,NAMENTENGA,DARGO,2016,183.8312345136732,188.6267626783016,193.4936380786475,183.6182430783672,185.1988139228727,193.8991949260319,197.4279487554288,189.2393151129838,186.4437869483555,171.5845680765111,165.8740067929241,162.2877780359196,5.751275002712772
809,CENTRE NORD,NAMENTENGA,NAGBINGOU,2016,206.3592237903694,198.015943325098,199.6299018239997,189.1224582385839,189.4537304403963,196.6913004947585,198.7931827180055,198.2017969156747,197.8996976314915,187.2200177241111,181.3626934523654,180.7009535513171,5.751275002712772
810,CENTRE NORD,NAMENTENGA,TOUGOURI,2016,192.4348090661738,191.96254487132,195.3434089319982,182.8497323738611,185.6912442858914,197.2925138695794,201.1389482680774,195.5850766923127,193.7191024739224,181.4901305504876,176.114237929431,174.8789670407103,5.751275002712772
811,CENTRE NORD,NAMENTENGA,YALGO,2016,206.9149153423783,199.3353630220743,201.8347933487921,189.7505405828431,189.9670201607368,196.9554425950742,199.5695221762304,198.2420140224804,197.9846997369992,186.0049640626587,179.5539158569611,178.9450043759759,5.751275002712772
812,CENTRE NORD,NAMENTENGA,ZEGUEDEGUIN,2016,186.4592158096804,191.0766414119434,196.271084296667,184.350648189309,185.9340999601054,194.9474721936328,199.1425414518379,190.4255335974338,187.8081079951708,172.5408273253609,166.3103629861321,163.2784367777041,5.751275002712772
813,CENTRE NORD,SANMATENGA,BARSALOGHO,2016,173.7820985103994,168.4992807796025,168.6903129743633,173.8178013937541,184.9000499182975,192.5005521458145,191.1626233595115,194.3592773675147,193.4831187628528,186.9003180924949,185.6595284812732,182.6959347876058,5.590654205607477
814,CENTRE NORD,SANMATENGA,BOUSSOUMA,2016,176.7644463556361,168.3294877964304,167.8589622853177,170.5670802248745,180.5807375105945,189.4628395550454,187.1523167054413,191.0358911095726,187.4255579767236,179.8433481064488,179.1476573596659,178.7455632997409,5.590654205607477
815,CENTRE NORD,SANMATENGA,DABLO,2016,171.9069457805663,167.8815487032185,168.5663201411973,175.3997626241251,186.5262777241208,192.6301805250476,191.7072039819269,194.0278084127577,193.1036262019319,186.3469305768886,184.5797598132211,181.2021531340492,5.590654205607477
816,CENTRE NORD,SANMATENGA,KAYA,2016,179.2343366442698,170.1149142302696,169.1748237366806,170.6984289507334,180.3910548476827,191.1514168220387,188.8223272732214,193.7537979981711,191.4460272962985,184.8838636980222,184.5953883258828,183.6680291858419,5.590654205607477
817,CENTRE NORD,SANMATENGA,KORSIMORO,2016,168.8436993060451,163.6537003387625,163.9117549452235,167.693539978535,177.3162162701581,179.7749706538974,179.3345382940828,181.0159154408271,175.4316167671817,164.3584803187175,163.48777721766,161.0418586786806,5.590654205607477
818,CENTRE NORD,SANMATENGA,MANE,2016,167.7776147606288,162.4270969588322,162.8669469521427,166.3582150339737,180.8996699359656,186.1402699627238,183.3775693491386,185.6200598547237,181.6323325718914,171.7307721570987,171.0754832055452,170.2272313581001,5.590654205607477
819,CENTRE NORD,SANMATENGA,NAMISSIGUIMA,2016,169.0409138541968,165.1392977995199,165.5876380609708,170.0448134010057,184.2688445510925,190.6054682389426,188.7309954281035,191.5248744663903,190.8387724496945,183.009273060665,182.1931863103154,178.9331768378067,5.590654205607477
820,CENTRE NORD,SANMATENGA,PENSA,2016,188.2470450776089,179.0949156153196,176.5216814568466,176.5322036852615,184.848928978159,191.5578508469863,189.5368063901564,192.8553901857735,192.4707132579065,187.1769337431507,185.9778542841297,184.0390863333078,5.590654205607477
821,CENTRE NORD,SANMATENGA,PIBAORE,2016,178.9542890560115,177.7022942253532,175.3947880539269,177.1125748486737,181.8605295979513,191.4787807285837,192.312397966472,186.9542722493235,181.1810077271847,176.6296205012376,174.7976394639272,173.962402832149,5.590654205607477
822,CENTRE NORD,SANMATENGA,PISSILA,2016,179.255151154794,174.6346646905082,172.5087575795648,172.2124936400195,180.9752105732754,192.9187103811514,192.0198280653702,192.6180057836086,190.813152038935,186.1317247245277,185.8354607849824,183.6898933831052,5.590654205607477
823,CENTRE NORD,SANMATENGA,ZIGA,2016,177.2273663196146,175.2306700432487,173.5231633975288,176.3084934417207,181.7996998752625,190.0207180129739,190.4245787751888,185.7233338895838,179.2352583360995,173.5500999597234,171.553274050675,171.2464108653243,5.590654205607477
824,CENTRE OUEST,BOULKIEMDE,BINGO,2016,152.8465840256422,157.7409078205168,158.3887718674828,163.6317954571101,166.4353372520762,164.0316711793766,166.0919563845476,169.7020101324258,170.7321527350113,163.4204430468594,157.9397147948289,149.7676142648211,1.6973896465757443
825,CENTRE OUEST,BOULKIEMDE,IMASGHO,2016,166.5223338227648,153.6611337936545,160.354969693515,167.7848244226053,191.5624458374628,175.723475533829,177.3907355657905,181.9417148772933,175.6894897574379,169.1589600755271,160.0,163.143354307889,1.6973896465757443
826,CENTRE OUEST,BOULKIEMDE,KINDI,2016,163.5878289834407,156.8478452876513,160.784519271427,169.8004955269097,182.6192899581159,172.7072030979785,173.7505806622035,178.7839402657208,174.871274399877,169.5356789393369,160.0,161.8452801836867,1.6973896465757443
827,CENTRE OUEST,BOULKIEMDE,Kokologo,2016,152.1131604086383,157.1635944438509,158.2449345323774,163.4231579251906,166.6655754686124,164.2790914632385,166.3246491821304,169.5630819594135,170.5858608188594,163.5240259956159,157.9544422811081,149.3955027494239,1.6973896465757443
828,CENTRE OUEST,BOULKIEMDE,KOUDOUGOU,2016,156.2075779255229,152.1421829648949,158.983045319218,167.5970700644091,182.5316655841896,173.3789510062462,174.8706536509807,176.6496284091615,173.0029061836564,168.8659344052452,160.0,157.4255769936022,1.6973896465757443
829,CENTRE OUEST,BOULKIEMDE,NANDIALA,2016,163.2259733822605,154.640346107453,160.3363855072173,168.5984913676656,186.1477393600757,174.1603301417797,175.422162691074,179.5919226656595,174.8600506058059,169.503011039849,160.0,161.5058721706487,1.6973896465757443
830,CENTRE OUEST,BOULKIEMDE,NANORO,2016,156.9413139553099,159.7144404825312,160.3078376286572,171.4995686884488,171.1752523392454,171.1752523392454,171.1752523392454,174.2268734727787,172.9475162433643,172.4830899679025,165.4372682250112,158.406602853874,1.6973896465757443
831,CENTRE OUEST,BOULKIEMDE,PELLA,2016,157.4843743395402,160.4845308595142,160.6817577673081,172.0226105642998,170.0757420229738,170.0757420229738,170.0757420229738,173.999843480026,173.1211196715473,171.7574997902819,163.734576186034,158.8027730922061,1.6973896465757443
832,CENTRE OUEST,BOULKIEMDE,POA,2016,162.9045939315235,154.7400199805432,160.3353839960017,168.6801657959197,185.6123418366926,174.0049794964739,175.2268071112338,179.3608927808709,174.7790392255214,169.5366823223662,160.0,161.3465154804806,1.6973896465757443
833,CENTRE OUEST,BOULKIEMDE,RAMONGO,2016,156.7073539964873,151.9211626411865,158.5404095375011,167.2555202520551,183.2318281909797,172.9958360509769,175.1308585804042,176.9896903857652,172.8814839935608,167.5789970687096,160.0,157.390493023781,1.6973896465757443
834,CENTRE OUEST,BOULKIEMDE,SABOU,2016,157.4911424402308,151.5805170530932,157.8613637480984,166.7289659165116,184.3273357027936,172.4125513687793,175.5372160622875,177.5218581882686,172.6989433262866,165.6008354339396,160.0,157.3449017749905,1.6973896465757443
835,CENTRE OUEST,BOULKIEMDE,SIGLE,2016,156.794808642757,160.7771312159598,160.0702257992052,168.3834988754424,166.6043505012715,165.2779182226428,166.4148601757531,171.6912451481684,172.2597161247236,166.348144021848,158.8630580468896,154.9696472787948,1.6973896465757443
836,CENTRE OUEST,BOULKIEMDE,SOAW,2016,164.5978997372476,155.8696338162192,160.6595336803154,169.1728870384795,185.4862240671571,173.6621329922264,174.9067741580085,179.816220383563,175.1488160118798,169.4096211350764,160.0,162.300267713488,1.6973896465757443
837,CENTRE OUEST,BOULKIEMDE,SOURGOU,2016,156.9939983834877,151.5101863271593,157.5669394712833,166.6272621957478,183.7543442833109,171.9416100581951,175.3617330782526,177.2391548466643,172.4369260940357,164.9330373683675,160.0,156.9218816647631,1.6973896465757443
838,CENTRE OUEST,BOULKIEMDE,THYOU,2016,157.2194123332017,151.5021790539587,157.5994221933256,166.6126828976903,184.0311259981559,172.03800037822,175.4527598071445,177.3749773158303,172.5030999718439,164.9680131848553,160.0,157.050729297831,1.6973896465757443
839,CENTRE OUEST,SANGUIE,DASSA,2016,164.6699551481318,151.168298208259,158.4978083704737,166.025496687584,193.2089676442198,175.020724073256,178.4813222218924,181.8775331973055,174.5990164102588,165.659409679705,160.0,161.2002651201935,3.2846137269690767
840,CENTRE OUEST,SANGUIE,DIDYR,2016,167.9957212726329,153.1447799726969,159.8811132479676,167.0416251875223,194.9348376678227,178.1936859564379,179.9559124523731,183.4803654442436,175.8943828547209,170.7042233487131,164.1549412265037,163.7181389483083,3.2846137269690767
841,CENTRE OUEST,SANGUIE,GODYR,2016,170.0729301768649,155.0663336593459,161.3821169423349,171.901462372799,195.2546108908015,182.2272235107395,183.8812716079767,185.7756469899819,180.5492586318824,174.9854609756109,168.6272608148959,166.6870872177324,3.2846137269690767
842,CENTRE OUEST,SANGUIE,KORDIE,2016,166.9797331444249,153.1946739111478,159.8336334179629,167.1567704614413,193.7027761961473,177.8637412548514,179.5310080907773,182.865541762629,175.6498751025121,170.7778572021664,164.0945181079281,163.1982749267031,3.2846137269690767
843,CENTRE OUEST,SANGUIE,KYON,2016,166.6560579612544,151.0891148787298,158.7621554923968,165.8839081882672,195.6513405578065,175.8446660062995,179.2858302429863,183.0759061490756,175.170681911943,165.9096343940952,160.0,162.3219091495632,3.2846137269690767
844,CENTRE OUEST,SANGUIE,POUNI,2016,145.6724318594194,151.0627802353827,153.784416988599,166.067075976599,170.2143193889202,164.605839765283,171.0338820472679,170.5800653179851,167.9925805179668,157.4733436949468,160.0,149.1097788789452,3.2846137269690767
